pwsid,pwsname,pctblack,pcthisp,percpov,medianincomehouse,perctbachlocal,percthighlocal,retpopsrvd,health,logpop,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,UT,VA,VT,WA,WI,WV,WY,newsystem,groundw,purchasedwater,fy2011,fy2012,fy2013,lhealth
AK2293205,CORDOVA CITY WATER,0,1.4338386058807373,2,91477,24.600000381469727,86.5,2700,0,7.901007175445557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
AK2293205,CORDOVA CITY WATER,0,0.8448540568351746,1,96875,29.100000381469727,87.19999694824219,2700,0,7.901007175445557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
AK2298103,VALDEZ WATER SYSTEM - MAIN,1.4227641820907593,1.3719512224197388,4.699999809265137,69536,21,96.0999984741211,4500,0,8.411832809448242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AK2298103,VALDEZ WATER SYSTEM - MAIN,0.8382017016410828,0.8128015995025635,5.099999904632568,73068,19.600000381469727,93.69999694824219,4500,0,8.411832809448242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
AK2298103,VALDEZ WATER SYSTEM - MAIN,0.3028773367404938,7.067137718200684,5.5,80476,20.200000762939453,92.9000015258789,4500,0,8.411832809448242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
AK2298103,VALDEZ WATER SYSTEM - MAIN,0.525657057762146,7.909887313842773,7.800000190734863,93625,19.700000762939453,95.5999984741211,4500,0,8.411832809448242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
AK2310675,NORTH POLE UTILITIES,3.4813926219940186,7.563024997711182,9.199999809265137,61225,14.300000190734863,90.80000305175781,1770,0,7.478734970092773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AK2310675,NORTH POLE UTILITIES,4.785330772399902,6.932021617889404,6.099999904632568,66339,15.899999618530273,88.80000305175781,2900,0,7.972465991973877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AK2310675,NORTH POLE UTILITIES,4.795424461364746,5.851297855377197,5.699999809265137,71250,19.100000381469727,88.69999694824219,2900,0,7.972465991973877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AK2310675,NORTH POLE UTILITIES,4.7661871910095215,5.800359725952148,8.5,66250,19.5,87.5,2900,0,7.972465991973877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AK2310900,COLLEGE UTILITIES CORPORATION,9.166720390319824,7.251908302307129,11,51320,18.5,89.30000305175781,12600,0,9.4414520263671875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
AK2310900,COLLEGE UTILITIES CORPORATION,9.292274475097656,7.245686054229736,10.5,55409,20.399999618530273,88.9000015258789,12600,0,9.4414520263671875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
AK2310900,COLLEGE UTILITIES CORPORATION,9.401061058044434,7.903715133666992,12.100000381469727,54572,20.299999237060547,89.9000015258789,12600,0,9.4414520263671875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
AK2340010,NOME JOINT UTILITY SYSTEM,2.9553849697113037,0.6251776218414307,5.699999809265137,67231,24.399999618530273,89.9000015258789,4550,0,8.422882080078125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AK2340010,NOME JOINT UTILITY SYSTEM,4.055943965911865,2.293706178665161,6,69522,25.200000762939453,90.69999694824219,4550,0,8.422882080078125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AK2340010,NOME JOINT UTILITY SYSTEM,3.408466100692749,1.8691588640213013,9.800000190734863,71516,25.799999237060547,90.4000015258789,3920,1,8.273846626281738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AK2340010,NOME JOINT UTILITY SYSTEM,2.3958616256713867,2.477538824081421,10.300000190734863,71643,28.5,90.5,3920,0,8.273846626281738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AK2340060,KOTZEBUE MUN. WATER SYSTEM,0.5349276065826416,1.1327879428863525,15.300000190734863,66908,17.600000381469727,83.19999694824219,3290,4,8.09864330291748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AK2340060,KOTZEBUE MUN. WATER SYSTEM,0.7495315670967102,1.8113678693771362,15.600000381469727,71761,16.799999237060547,82.0999984741211,3290,3,8.09864330291748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
AK2340060,KOTZEBUE MUN. WATER SYSTEM,0.8641975522041321,1.4506173133850098,14.5,74830,16.200000762939453,81.9000015258789,3290,4,8.09864330291748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
AK2340060,KOTZEBUE MUN. WATER SYSTEM,1.3538461923599243,1.907692313194275,15.800000190734863,81354,17.299999237060547,80.9000015258789,3290,4,8.09864330291748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
AL0000001,AUTAUGA CO WATER AUTHORITY,15.687067985534668,3.0788867473602295,8.699999809265137,58979,28.299999237060547,90,7218,0,8.884333610534668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AL0000001,AUTAUGA CO WATER AUTHORITY,16.929506301879883,3.169325590133667,10.199999809265137,60617,28,90.9000015258789,7218,0,8.884333610534668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
AL0000001,AUTAUGA CO WATER AUTHORITY,16.835681915283203,2.7730414867401123,9.399999618530273,58773,28.600000381469727,90.4000015258789,7218,0,8.884333610534668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
AL0000001,AUTAUGA CO WATER AUTHORITY,17.288055419921875,3.5341200828552246,10.800000190734863,58432,28.399999618530273,90.5999984741211,7218,0,8.884333610534668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
AL0000002,AUTAUGAVILLE WATER SYSTEM,65.69105529785156,0,18.200000762939453,33750,5.599999904632568,77.4000015258789,2088,0,7.6439619064331055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000002,AUTAUGAVILLE WATER SYSTEM,64.420806884765625,0,18.200000762939453,33000,4.900000095367432,75.9000015258789,2088,0,7.6439619064331055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000002,AUTAUGAVILLE WATER SYSTEM,66.99134063720703,0,19.899999618530273,30833,10.100000381469727,71.5,2088,0,7.6439619064331055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000002,AUTAUGAVILLE WATER SYSTEM,70.93802642822266,0,14.600000381469727,38021,9.100000381469727,74.4000015258789,2088,0,7.6439619064331055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0000003,BILLINGSLEY WATER SYSTEM,6.870229244232178,2.29007625579834,18.5,39750,11.899999618530273,77.4000015258789,1473,0,7.295056343078613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000003,BILLINGSLEY WATER SYSTEM,5.095541477203369,1.2738853693008423,6.599999904632568,47500,12.5,82.30000305175781,1473,0,7.295056343078613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000003,BILLINGSLEY WATER SYSTEM,11.11111068725586,0,13.899999618530273,38333,7.699999809265137,76.9000015258789,1473,0,7.295056343078613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000003,BILLINGSLEY WATER SYSTEM,15.753424644470215,0,19.899999618530273,34583,9.600000381469727,76.5999984741211,1473,0,7.295056343078613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0000013,"MARBURY WATER SYSTEM, INC.",1.392961859703064,0,6.099999904632568,43750,10.199999809265137,72.0999984741211,7320,0,8.89836597442627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000013,"MARBURY WATER SYSTEM, INC.",1.674808144569397,0.06978367269039154,4.300000190734863,39853,13.199999809265137,80.0999984741211,7320,0,8.89836597442627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
AL0000013,"MARBURY WATER SYSTEM, INC.",1.9442644119262695,0.1296176314353943,16.5,35781,13.199999809265137,74.80000305175781,7320,0,8.89836597442627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AL0000013,"MARBURY WATER SYSTEM, INC.",0.11350737512111664,1.7026106119155884,8.300000190734863,36583,11.800000190734863,80.5999984741211,7320,0,8.89836597442627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
AL0000017,PRATTVILLE (WATER WORKS BOARD OF),15.687067985534668,3.0788867473602295,8.699999809265137,58979,28.299999237060547,90,39603,0,10.586660385131836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AL0000017,PRATTVILLE (WATER WORKS BOARD OF),16.929506301879883,3.169325590133667,10.199999809265137,60617,28,90.9000015258789,39603,0,10.586660385131836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
AL0000017,PRATTVILLE (WATER WORKS BOARD OF),16.835681915283203,2.7730414867401123,9.399999618530273,58773,28.600000381469727,90.4000015258789,39603,0,10.586660385131836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AL0000017,PRATTVILLE (WATER WORKS BOARD OF),17.288055419921875,3.5341200828552246,10.800000190734863,58432,28.399999618530273,90.5999984741211,39603,0,10.586660385131836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
AL0000023,NORTH BALDWIN UTILITIES,40.15151596069336,2.5707898139953613,26.100000381469727,35951,13.199999809265137,71.80000305175781,15795,0,9.667448997497559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000023,NORTH BALDWIN UTILITIES,37.430442810058594,0.6801038980484009,22.100000381469727,35960,16,74.80000305175781,15795,0,9.667448997497559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000023,NORTH BALDWIN UTILITIES,36.36475372314453,0.6030027270317078,23.5,34849,15.699999809265137,76.5999984741211,15795,0,9.667448997497559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000023,NORTH BALDWIN UTILITIES,35.35020446777344,0.6827545762062073,25.700000762939453,32389,15.600000381469727,77.19999694824219,15795,0,9.667448997497559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0000025,BELFOREST WATER SYSTEM,11.870105743408203,2.5459959506988525,8.600000381469727,59842,42.400001525878906,95.5,3843,0,8.254008293151855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000025,BELFOREST WATER SYSTEM,9.859883308410645,2.3086326122283936,8.5,62376,39.70000076293945,93.80000305175781,3843,0,8.254008293151855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000025,BELFOREST WATER SYSTEM,9.9633026123046875,2.2889907360076904,8.600000381469727,63890,42.400001525878906,94.69999694824219,3843,0,8.254008293151855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000025,BELFOREST WATER SYSTEM,11.52437973022461,2.8576531410217285,9.600000381469727,61224,40.599998474121094,95.69999694824219,3843,0,8.254008293151855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0000029,DAPHNE (UTILITIES BOARD OF THE CITY OF),11.870105743408203,2.5459959506988525,8.600000381469727,59842,42.400001525878906,95.5,25968,0,10.164620399475098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000029,DAPHNE (UTILITIES BOARD OF THE CITY OF),9.859883308410645,2.3086326122283936,8.5,62376,39.70000076293945,93.80000305175781,25968,0,10.164620399475098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000029,DAPHNE (UTILITIES BOARD OF THE CITY OF),9.9633026123046875,2.2889907360076904,8.600000381469727,63890,42.400001525878906,94.69999694824219,25968,0,10.164620399475098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000029,DAPHNE (UTILITIES BOARD OF THE CITY OF),11.52437973022461,2.8576531410217285,9.600000381469727,61224,40.599998474121094,95.69999694824219,25968,0,10.164620399475098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0000033,ELBERTA (TOWN OF),18.489315032958984,4.7236552238464355,19.200000762939453,41221,20.5,87.69999694824219,1260,0,7.138866901397705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000033,ELBERTA (TOWN OF),22.909425735473633,8.043123245239258,25.200000762939453,42188,21.5,88.30000305175781,1260,0,7.138866901397705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000033,ELBERTA (TOWN OF),22.91994857788086,8.279120445251465,25.799999237060547,41370,21.5,89.30000305175781,1260,0,7.138866901397705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000033,ELBERTA (TOWN OF),23.370397567749023,6.877954483032227,24.200000762939453,42880,20.899999618530273,90.4000015258789,1260,0,7.138866901397705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0000035,FAIRHOPE WATER SYSTEM (CITY OF),3.9659676551818848,0.5359416007995605,5.900000095367432,56157,44.900001525878906,95.5999984741211,38754,0,10.56498908996582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000035,FAIRHOPE WATER SYSTEM (CITY OF),5.586297988891602,0.4677206873893738,7.900000095367432,57301,45,95.5,38754,0,10.56498908996582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000035,FAIRHOPE WATER SYSTEM (CITY OF),6.070901870727539,1.1987948417663574,7.800000190734863,58554,46.20000076293945,96.0999984741211,38754,0,10.56498908996582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000035,FAIRHOPE WATER SYSTEM (CITY OF),5.670807361602783,1.677018642425537,8.300000190734863,57917,45,96,38754,0,10.56498908996582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0000036,FOLEY (UTILITIES BOARD OF THE CITY OF),18.489315032958984,4.7236552238464355,19.200000762939453,41221,20.5,87.69999694824219,20880,0,9.946547508239746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AL0000036,FOLEY (UTILITIES BOARD OF THE CITY OF),22.909425735473633,8.043123245239258,25.200000762939453,42188,21.5,88.30000305175781,20880,0,9.946547508239746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000036,FOLEY (UTILITIES BOARD OF THE CITY OF),22.91994857788086,8.279120445251465,25.799999237060547,41370,21.5,89.30000305175781,20880,0,9.946547508239746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000036,FOLEY (UTILITIES BOARD OF THE CITY OF),23.370397567749023,6.877954483032227,24.200000762939453,42880,20.899999618530273,90.4000015258789,20880,0,9.946547508239746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0000038,GULF SHORES (UTILITIES BOARD CITY OF),2.8112895488739014,3.619258403778076,14.600000381469727,45801,29,92.0999984741211,23823,0,10.07840633392334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000038,GULF SHORES (UTILITIES BOARD CITY OF),1.950751543045044,3.8162243366241455,15.300000190734863,47262,29,92.19999694824219,23823,0,10.07840633392334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000038,GULF SHORES (UTILITIES BOARD CITY OF),1.757832646369934,4.280839443206787,15.600000381469727,47635,26.100000381469727,91.30000305175781,23823,0,10.07840633392334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AL0000038,GULF SHORES (UTILITIES BOARD CITY OF),1.369594931602478,2.9641947746276855,18.799999237060547,48181,29.100000381469727,90.9000015258789,23823,0,10.07840633392334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AL0000048,LOXLEY (TOWN OF),11.019661903381348,3.4750800132751465,20.799999237060547,32803,18.100000381469727,86.9000015258789,6081,0,8.712924003601074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL0000048,LOXLEY (TOWN OF),6.74676513671875,7.809611797332764,21.399999618530273,34333,17.200000762939453,84.69999694824219,6081,0,8.712924003601074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AL0000048,LOXLEY (TOWN OF),6.642066478729248,7.011070251464844,18.299999237060547,38882,21.700000762939453,85.5999984741211,6081,0,8.712924003601074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
